269026252	CL100006210_L01_1_1/CL100006210_L01_1_1.fq.gz
249986008	CL100006210_L01_2_1/CL100006210_L01_2_1.fq.gz
250339448	CL100006210_L01_3_1/CL100006210_L01_3_1.fq.gz
257594976	CL100006210_L01_4_1/CL100006210_L01_4_1.fq.gz
328774404	CL100006210_L01_5_1/CL100006210_L01_5_1.fq.gz
324012104	CL100006210_L01_6_1/CL100006210_L01_6_1.fq.gz
301387772	CL100006210_L01_7_1/CL100006210_L01_7_1.fq.gz
278162120	CL100006210_L01_8_1/CL100006210_L01_8_1.fq.gz
260718508	CL100006210_L02_10_1/CL100006210_L02_10_1.fq.gz
271037496	CL100006210_L02_11_1/CL100006210_L02_11_1.fq.gz
222991564	CL100006210_L02_12_1/CL100006210_L02_12_1.fq.gz
211370480	CL100006210_L02_13_1/CL100006210_L02_13_1.fq.gz
254456424	CL100006210_L02_14_1/CL100006210_L02_14_1.fq.gz
232307028	CL100006210_L02_15_1/CL100006210_L02_15_1.fq.gz
245559352	CL100006210_L02_16_1/CL100006210_L02_16_1.fq.gz
258972072	CL100006210_L02_9_1/CL100006210_L02_9_1.fq.gz
230177844	CL100006258_L01_1_1/CL100006258_L01_1_1.fq.gz
220567960	CL100006258_L01_2_1/CL100006258_L01_2_1.fq.gz
193091692	CL100006258_L01_3_1/CL100006258_L01_3_1.fq.gz
209042580	CL100006258_L01_4_1/CL100006258_L01_4_1.fq.gz
229815772	CL100006258_L01_5_1/CL100006258_L01_5_1.fq.gz
206487608	CL100006258_L01_6_1/CL100006258_L01_6_1.fq.gz
260837208	CL100006258_L01_7_1/CL100006258_L01_7_1.fq.gz
217951816	CL100006258_L01_8_1/CL100006258_L01_8_1.fq.gz
207687072	CL100006258_L02_10_1/CL100006258_L02_10_1.fq.gz
246231668	CL100006258_L02_11_1/CL100006258_L02_11_1.fq.gz
198624996	CL100006258_L02_12_1/CL100006258_L02_12_1.fq.gz
235473724	CL100006258_L02_13_1/CL100006258_L02_13_1.fq.gz
196156616	CL100006258_L02_14_1/CL100006258_L02_14_1.fq.gz
234660188	CL100006258_L02_15_1/CL100006258_L02_15_1.fq.gz
301009108	CL100006258_L02_16_1/CL100006258_L02_16_1.fq.gz
244276224	CL100006258_L02_9_1/CL100006258_L02_9_1.fq.gz
287076548	CL100006375_L01_1_1/CL100006375_L01_1_1.fq.gz
239212848	CL100006375_L01_2_1/CL100006375_L01_2_1.fq.gz
250662120	CL100006375_L01_3_1/CL100006375_L01_3_1.fq.gz
266158260	CL100006375_L01_4_1/CL100006375_L01_4_1.fq.gz
277086108	CL100006375_L01_5_1/CL100006375_L01_5_1.fq.gz
222858444	CL100006375_L01_6_1/CL100006375_L01_6_1.fq.gz
287434192	CL100006375_L01_7_1/CL100006375_L01_7_1.fq.gz
295656400	CL100006375_L01_8_1/CL100006375_L01_8_1.fq.gz
265718148	CL100006375_L02_10_1/CL100006375_L02_10_1.fq.gz
320435960	CL100006375_L02_11_1/CL100006375_L02_11_1.fq.gz
257838072	CL100006375_L02_12_1/CL100006375_L02_12_1.fq.gz
347152876	CL100006375_L02_13_1/CL100006375_L02_13_1.fq.gz
287597452	CL100006375_L02_14_1/CL100006375_L02_14_1.fq.gz
301150512	CL100006375_L02_15_1/CL100006375_L02_15_1.fq.gz
327869004	CL100006375_L02_16_1/CL100006375_L02_16_1.fq.gz
336026344	CL100006375_L02_9_1/CL100006375_L02_9_1.fq.gz
220974084	CL100013689_L01_10_1/CL100013689_L01_10_1.fq.gz
324031188	CL100013689_L01_11_1/CL100013689_L01_11_1.fq.gz
209568444	CL100013689_L01_12_1/CL100013689_L01_12_1.fq.gz
272819284	CL100013689_L01_13_1/CL100013689_L01_13_1.fq.gz
291525592	CL100013689_L01_14_1/CL100013689_L01_14_1.fq.gz
294016368	CL100013689_L01_15_1/CL100013689_L01_15_1.fq.gz
340187016	CL100013689_L01_16_1/CL100013689_L01_16_1.fq.gz
264484064	CL100013749_L01_10_1/CL100013749_L01_10_1.fq.gz
365575076	CL100013749_L01_11_1/CL100013749_L01_11_1.fq.gz
256079912	CL100013749_L01_12_1/CL100013749_L01_12_1.fq.gz
262460624	CL100013749_L01_13_1/CL100013749_L01_13_1.fq.gz
303952252	CL100013749_L01_14_1/CL100013749_L01_14_1.fq.gz
350251876	CL100013749_L01_15_1/CL100013749_L01_15_1.fq.gz
365348636	CL100013749_L01_16_1/CL100013749_L01_16_1.fq.gz
415618856	CL100013749_L01_9_1/CL100013749_L01_9_1.fq.gz
399445624	CL100013749_L02_1_1/CL100013749_L02_1_1.fq.gz
347484700	CL100013749_L02_2_1/CL100013749_L02_2_1.fq.gz
258869268	CL100013749_L02_3_1/CL100013749_L02_3_1.fq.gz
266774076	CL100013749_L02_4_1/CL100013749_L02_4_1.fq.gz
282299648	CL100013749_L02_5_1/CL100013749_L02_5_1.fq.gz
249600336	CL100013749_L02_6_1/CL100013749_L02_6_1.fq.gz
400534368	CL100013749_L02_7_1/CL100013749_L02_7_1.fq.gz
298066456	CL100013749_L02_8_1/CL100013749_L02_8_1.fq.gz
260266116	CL100013751_L01_10_1/CL100013751_L01_10_1.fq.gz
310391292	CL100013751_L01_11_1/CL100013751_L01_11_1.fq.gz
248101340	CL100013751_L01_12_1/CL100013751_L01_12_1.fq.gz
329767828	CL100013751_L01_13_1/CL100013751_L01_13_1.fq.gz
276895768	CL100013751_L01_14_1/CL100013751_L01_14_1.fq.gz
329239844	CL100013751_L01_15_1/CL100013751_L01_15_1.fq.gz
391447704	CL100013751_L01_16_1/CL100013751_L01_16_1.fq.gz
330121724	CL100013751_L01_9_1/CL100013751_L01_9_1.fq.gz
324364960	CL100013751_L02_1_1/CL100013751_L02_1_1.fq.gz
339044992	CL100013751_L02_2_1/CL100013751_L02_2_1.fq.gz
282095124	CL100013751_L02_3_1/CL100013751_L02_3_1.fq.gz
323280484	CL100013751_L02_4_1/CL100013751_L02_4_1.fq.gz
319237420	CL100013751_L02_5_1/CL100013751_L02_5_1.fq.gz
290199664	CL100013751_L02_6_1/CL100013751_L02_6_1.fq.gz
355802948	CL100013751_L02_7_1/CL100013751_L02_7_1.fq.gz
281588504	CL100013751_L02_8_1/CL100013751_L02_8_1.fq.gz
311280232	CL100017863_L01_1_1/CL100017863_L01_1_1.fq.gz
392784972	CL100017863_L01_2_1/CL100017863_L01_2_1.fq.gz
266530492	CL100017863_L01_3_1/CL100017863_L01_3_1.fq.gz
272403148	CL100017863_L01_4_1/CL100017863_L01_4_1.fq.gz
288857608	CL100017863_L01_5_1/CL100017863_L01_5_1.fq.gz
282541024	CL100017863_L01_6_1/CL100017863_L01_6_1.fq.gz
315842012	CL100017863_L01_7_1/CL100017863_L01_7_1.fq.gz
288177556	CL100017863_L01_8_1/CL100017863_L01_8_1.fq.gz
248859520	CL100017863_L02_10_1/CL100017863_L02_10_1.fq.gz
324291652	CL100017863_L02_11_1/CL100017863_L02_11_1.fq.gz
333653584	CL100017863_L02_12_1/CL100017863_L02_12_1.fq.gz
240458720	CL100017863_L02_13_1/CL100017863_L02_13_1.fq.gz
297946924	CL100017863_L02_14_1/CL100017863_L02_14_1.fq.gz
319527036	CL100017863_L02_15_1/CL100017863_L02_15_1.fq.gz
296426276	CL100017863_L02_16_1/CL100017863_L02_16_1.fq.gz
267874940	CL100017863_L02_9_1/CL100017863_L02_9_1.fq.gz
286007488	CL100017968_L01_1_1/CL100017968_L01_1_1.fq.gz
518172968	CL100017968_L01_2_1/CL100017968_L01_2_1.fq.gz
309683268	CL100017968_L01_3_1/CL100017968_L01_3_1.fq.gz
261035132	CL100017968_L01_4_1/CL100017968_L01_4_1.fq.gz
